sample,chromosome,position,coverage
149,chr1,1356,7492
149,chr1,1357,7243
149,chr1,1358,6862
149,chr1,1359,4729
149,chr1,1360,4560
149,chr1,1361,4471
149,chr1,1362,4564
149,chr1,1363,4086
149,chr1,1364,4080
149,chr1,1365,4018
149,chr1,1366,3939
149,chr1,1367,3908
149,chr1,1368,3897
149,chr1,1369,3849
149,chr1,1370,3583
149,chr1,1371,3313
149,chr1,1372,2966
149,chr1,1373,239
149,chr1,1374,25
149,chr1,1375,12
149,chr1,1376,11
149,chr1,1377,9
149,chr1,1378,9
149,chr1,1379,7
149,chr1,1380,11
149,chr1,1381,8
149,chr1,1382,8
149,chr1,1383,8
149,chr1,1384,8
149,chr1,1385,8
149,chr1,1386,8
149,chr1,1387,9
149,chr1,1388,9
149,chr1,1389,9
149,chr1,1390,9
149,chr1,1391,9
149,chr1,1392,11
149,chr1,1393,11
149,chr1,1394,11
149,chr1,1395,11
149,chr1,1396,11
149,chr1,1397,11
149,chr1,1398,11
149,chr1,1399,13
149,chr1,1400,14
149,chr1,1401,17
149,chr1,1402,17
149,chr1,1403,19
149,chr1,1404,19
149,chr1,1405,19
149,chr1,1406,19
149,chr1,1407,19
149,chr1,1408,18
149,chr1,1409,18
149,chr1,1410,18
149,chr1,1411,18
149,chr1,1412,18
149,chr1,1413,18
149,chr1,1414,18
149,chr1,1415,21
149,chr1,1416,22
149,chr1,1417,22
149,chr1,1418,22
149,chr1,1419,22
149,chr1,1420,22
149,chr1,1421,22
149,chr1,1422,22
149,chr1,1423,22
149,chr1,1424,22
149,chr1,1425,22
149,chr1,1426,22
149,chr1,1427,22
149,chr1,1428,22
149,chr1,1429,22
149,chr1,1430,22
149,chr1,1431,22
149,chr1,1432,22
149,chr1,1433,22
149,chr1,1434,22
149,chr1,1435,22
149,chr1,1436,22
149,chr1,1437,22
149,chr1,1438,22
149,chr1,1439,22
149,chr1,1440,22
149,chr1,1441,24
149,chr1,1442,24
149,chr1,1443,24
149,chr1,1444,24
149,chr1,1445,24
149,chr1,1446,24
149,chr1,1447,24
149,chr1,1448,24
149,chr1,1449,24
149,chr1,1450,24
149,chr1,1451,24
149,chr1,1452,24
149,chr1,1453,24
149,chr1,1454,24
149,chr1,1455,28
149,chr1,1456,28
149,chr1,1457,27
149,chr1,1458,27
149,chr1,1459,27
149,chr1,1460,27
149,chr1,1461,27
149,chr1,1462,27
149,chr1,1463,27
149,chr1,1464,27
149,chr1,1465,27
149,chr1,1466,27
149,chr1,1467,27
149,chr1,1468,27
149,chr1,1469,27
149,chr1,1470,27
149,chr1,1471,26
149,chr1,1472,26
149,chr1,1473,27
149,chr1,1474,27
149,chr1,1475,29
149,chr1,1476,29
149,chr1,1477,29
149,chr1,1478,29
149,chr1,1479,29
149,chr1,1480,29
149,chr1,1481,29
149,chr1,1482,29
149,chr1,1483,29
149,chr1,1484,29
149,chr1,1485,29
149,chr1,1486,29
149,chr1,1487,29
149,chr1,1488,29
149,chr1,1489,27
149,chr1,1490,27
149,chr1,1491,27
149,chr1,1492,27
149,chr1,1493,27
149,chr1,1494,27
149,chr1,1495,27
149,chr1,1496,28
149,chr1,1497,28
149,chr1,1498,28
149,chr1,1499,28
149,chr1,1500,28
149,chr1,1501,28
149,chr1,1502,28
149,chr1,1503,28
149,chr1,1504,28
149,chr1,1505,28
149,chr1,1506,28
149,chr1,1507,28
149,chr1,1508,28
149,chr1,1509,28
149,chr1,1510,28
149,chr1,1511,28
149,chr1,1512,28
149,chr1,1513,28
149,chr1,1514,28
149,chr1,1515,28
149,chr1,1516,28
149,chr1,1517,28
149,chr1,1518,28
149,chr1,1519,28
149,chr1,1520,28
149,chr1,1521,28
149,chr1,1522,27
149,chr1,1523,27
149,chr1,1524,27
149,chr1,1525,27
149,chr1,1526,27
149,chr1,1527,27
149,chr1,1528,27
149,chr1,1529,27
149,chr1,1530,26
149,chr1,1531,22
149,chr1,1532,22
149,chr1,1533,22
149,chr1,1534,23
149,chr1,1535,23
149,chr1,1536,21
149,chr1,1537,21
149,chr1,1538,20
149,chr1,1539,20
149,chr1,1540,20
149,chr1,1541,20
149,chr1,1542,20
149,chr1,1543,16
149,chr1,1544,16
149,chr1,1545,16
149,chr1,1546,23
149,chr1,1547,23
149,chr1,1548,23
149,chr1,1549,23
149,chr1,1550,23
149,chr1,1551,16
149,chr1,1552,13
149,chr1,1553,13
149,chr1,1554,13
149,chr1,1555,13
149,chr1,1556,13
149,chr1,1557,13
149,chr1,1558,13
149,chr1,1559,13
149,chr1,1560,13
149,chr1,1561,13
149,chr1,1562,13
149,chr1,1563,13
149,chr1,1564,13
149,chr1,1565,13
149,chr1,1566,10
149,chr1,1567,10
149,chr1,1568,10
149,chr1,1569,10
149,chr1,1570,10
149,chr1,1571,10
149,chr1,1572,10
149,chr1,1573,10
149,chr1,1574,10
149,chr1,1575,10
149,chr1,1576,10
149,chr1,1577,10
149,chr1,1578,10
149,chr1,1579,10
149,chr1,1580,10
149,chr1,1581,10
149,chr1,1582,11
149,chr1,1583,14
149,chr1,1584,14
149,chr1,1585,14
149,chr1,1586,14
149,chr1,1587,14
149,chr1,1588,43
149,chr1,1589,43
149,chr1,1590,45
149,chr1,1591,66
149,chr1,1592,224
149,chr1,1593,311
149,chr1,1594,385
149,chr1,1595,474
149,chr1,1596,684
149,chr1,1597,740
149,chr1,1598,758
149,chr1,1599,821
149,chr1,1600,867
149,chr1,1601,891
149,chr1,1602,917
149,chr1,1603,925
149,chr1,1604,925
149,chr1,1605,926
149,chr1,1606,927
149,chr1,1607,926
149,chr1,1608,928
149,chr1,1609,928
149,chr1,1610,929
149,chr1,1611,927
149,chr1,1612,930
149,chr1,1613,929
149,chr1,1614,928
149,chr1,1615,902
149,chr1,1616,901
149,chr1,1617,899
149,chr1,1618,885
149,chr1,1619,877
149,chr1,1620,868
149,chr1,1621,829
149,chr1,1622,792
149,chr1,1623,735
149,chr1,1624,672
149,chr1,1625,206
149,chr1,1626,111
149,chr1,1627,58
149,chr1,1628,52
149,chr1,1629,40
149,chr1,1630,34
149,chr1,1631,34
149,chr1,1632,34
149,chr1,1633,34
149,chr1,1634,30
149,chr1,1635,26
149,chr1,1636,26
149,chr1,1637,26
149,chr1,1638,26
149,chr1,1639,26
149,chr1,1640,26
149,chr1,1641,26
149,chr1,1642,25
149,chr1,1643,25
149,chr1,1644,25
149,chr1,1645,25
149,chr1,1646,24
149,chr1,1647,23
149,chr1,1648,23
149,chr1,1649,23
149,chr1,1650,23
149,chr1,1651,23
149,chr1,1652,25
149,chr1,1653,26
149,chr1,1654,80
149,chr1,1655,93
149,chr1,1656,94
149,chr1,1657,94
149,chr1,1658,94
149,chr1,1659,92
149,chr1,1660,102
149,chr1,1661,116
149,chr1,1662,180
149,chr1,1663,180
149,chr1,1664,181
149,chr1,1665,246
149,chr1,1666,263
149,chr1,1667,263
149,chr1,1668,281
149,chr1,1669,281
149,chr1,1670,292
149,chr1,1671,296
149,chr1,1672,303
149,chr1,1673,303
149,chr1,1674,303
149,chr1,1675,303
149,chr1,1676,319
149,chr1,1677,319
149,chr1,1678,319
149,chr1,1679,298
149,chr1,1680,301
149,chr1,1681,301
149,chr1,1682,301
149,chr1,1683,294
149,chr1,1684,273
149,chr1,1685,262
149,chr1,1686,232
149,chr1,1687,225
149,chr1,1688,211
149,chr1,1689,201
149,chr1,1690,130
149,chr1,1691,128
149,chr1,1692,87
149,chr1,1693,80
149,chr1,1694,80
149,chr1,1695,70
149,chr1,1696,59
149,chr1,1697,58
149,chr1,1698,54
149,chr1,1699,54
149,chr1,1700,54
149,chr1,1701,36
149,chr1,1702,36
149,chr1,1703,36
149,chr1,1704,37
149,chr1,1705,37
149,chr1,1706,37
149,chr1,1707,36
149,chr1,1708,38
149,chr1,1709,38
149,chr1,1710,36
149,chr1,1711,36
149,chr1,1712,36
149,chr1,1713,36
149,chr1,1714,34
149,chr1,1715,34
149,chr1,1716,34
149,chr1,1717,34
149,chr1,1718,34
149,chr1,1719,41
149,chr1,1720,41
149,chr1,1721,41
149,chr1,1722,41
149,chr1,1723,55
149,chr1,1724,65
149,chr1,1725,81
149,chr1,1726,81
149,chr1,1727,82
149,chr1,1728,84
149,chr1,1729,84
149,chr1,1730,82
149,chr1,1731,84
149,chr1,1732,82
149,chr1,1733,81
149,chr1,1734,82
149,chr1,1735,124
149,chr1,1736,126
149,chr1,1737,128
149,chr1,1738,128
149,chr1,1739,128
149,chr1,1740,128
149,chr1,1741,124
149,chr1,1742,121
149,chr1,1743,120
149,chr1,1744,135
149,chr1,1745,184
149,chr1,1746,221
149,chr1,1747,290
149,chr1,1748,314
149,chr1,1749,368
149,chr1,1750,347
149,chr1,1751,365
149,chr1,1752,352
149,chr1,1753,373
149,chr1,1754,577
149,chr1,1755,642
149,chr1,1756,708
149,chr1,1757,755
149,chr1,1758,797
149,chr1,1759,811
149,chr1,1760,875
149,chr1,1761,870
149,chr1,1762,924
149,chr1,1763,965
149,chr1,1764,965
149,chr1,1765,961
149,chr1,1766,965
149,chr1,1767,966
149,chr1,1768,963
149,chr1,1769,963
149,chr1,1770,963
149,chr1,1771,961
149,chr1,1772,961
149,chr1,1773,916
149,chr1,1774,907
149,chr1,1775,893
149,chr1,1776,879
149,chr1,1777,823
149,chr1,1778,596
149,chr1,1779,524
149,chr1,1780,488
149,chr1,1781,480
149,chr1,1782,381
149,chr1,1783,353
149,chr1,1784,340
149,chr1,1785,317
149,chr1,1786,254
149,chr1,1787,129
149,chr1,1788,98
149,chr1,1789,54
149,chr1,1790,27
149,chr1,1791,21
149,chr1,1792,21
149,chr1,1793,23
149,chr1,1794,23
149,chr1,1795,23
149,chr1,1796,23
149,chr1,1797,27
149,chr1,1798,28
149,chr1,1799,28
149,chr1,1800,24
149,chr1,1801,24
149,chr1,1802,24
149,chr1,1803,24
149,chr1,1804,24
149,chr1,1805,24
149,chr1,1806,24
149,chr1,1807,25
149,chr1,1808,25
149,chr1,1809,25
149,chr1,1810,25
149,chr1,1811,28
149,chr1,1812,30
149,chr1,1813,30
149,chr1,1814,30
149,chr1,1815,30
149,chr1,1816,30
149,chr1,1817,30
149,chr1,1818,30
149,chr1,1819,30
149,chr1,1820,33
149,chr1,1821,33
149,chr1,1822,33
149,chr1,1823,33
149,chr1,1824,33
149,chr1,1825,33
149,chr1,1826,33
149,chr1,1827,29
149,chr1,1828,32
149,chr1,1829,38
149,chr1,1830,81
149,chr1,1831,87
149,chr1,1832,87
149,chr1,1833,87
149,chr1,1834,87
149,chr1,1835,87
149,chr1,1836,87
149,chr1,1837,87
149,chr1,1838,87
149,chr1,1839,87
149,chr1,1840,89
149,chr1,1841,90
149,chr1,1842,99
149,chr1,1843,99
149,chr1,1844,100
149,chr1,1845,102
149,chr1,1846,116
149,chr1,1847,133
149,chr1,1848,133
149,chr1,1849,134
149,chr1,1850,132
149,chr1,1851,140
149,chr1,1852,145
149,chr1,1853,394
149,chr1,1854,417
149,chr1,1855,428
149,chr1,1856,452
149,chr1,1857,606
149,chr1,1858,624
149,chr1,1859,625
149,chr1,1860,625
149,chr1,1861,627
149,chr1,1862,632
149,chr1,1863,644
149,chr1,1864,648
149,chr1,1865,622
149,chr1,1866,620
149,chr1,1867,619
149,chr1,1868,619
149,chr1,1869,617
149,chr1,1870,612
149,chr1,1871,613
149,chr1,1872,595
149,chr1,1873,645
149,chr1,1874,645
149,chr1,1875,644
149,chr1,1876,642
149,chr1,1877,605
149,chr1,1878,441
149,chr1,1879,372
149,chr1,1880,346
149,chr1,1881,160
149,chr1,1882,155
149,chr1,1883,110
149,chr1,1884,110
149,chr1,1885,110
149,chr1,1886,108
149,chr1,1887,104
149,chr1,1888,96
149,chr1,1889,96
149,chr1,1890,86
149,chr1,1891,86
149,chr1,1892,86
149,chr1,1893,90
149,chr1,1894,90
149,chr1,1895,89
149,chr1,1896,89
149,chr1,1897,88
149,chr1,1898,82
149,chr1,1899,37
149,chr1,1900,37
149,chr1,1901,22
149,chr1,1902,21
149,chr1,1903,20
149,chr1,1904,20
149,chr1,1905,20
149,chr1,1906,20
149,chr1,1907,20
149,chr1,1908,20
149,chr1,1909,20
149,chr1,1910,20
149,chr1,1911,20
149,chr1,1912,20
149,chr1,1913,20
149,chr1,1914,22
149,chr1,1915,16
149,chr1,1916,14
149,chr1,1917,14
149,chr1,1918,14
149,chr1,1919,13
149,chr1,1920,13
149,chr1,1921,13
149,chr1,1922,11
149,chr1,1923,11
149,chr1,1924,11
149,chr1,1925,11
149,chr1,1926,11
149,chr1,1927,11
149,chr1,1928,11
149,chr1,1929,11
149,chr1,1930,11
149,chr1,1931,11
149,chr1,1932,11
149,chr1,1933,10
149,chr1,1934,10
149,chr1,1935,10
149,chr1,1936,10
149,chr1,1937,12
149,chr1,1938,12
149,chr1,1939,14
149,chr1,1940,14
149,chr1,1941,14
149,chr1,1942,14
149,chr1,1943,14
149,chr1,1944,14
149,chr1,1945,14
149,chr1,1946,14
149,chr1,1947,14
149,chr1,1948,14
149,chr1,1949,14
149,chr1,1950,14
149,chr1,1951,14
149,chr1,1952,14
149,chr1,1953,15
149,chr1,1954,15
149,chr1,1955,15
149,chr1,1956,15
149,chr1,1957,15
149,chr1,1958,15
149,chr1,1959,15
149,chr1,1960,15
149,chr1,1961,15
149,chr1,1962,15
149,chr1,1963,15
149,chr1,1964,15
149,chr1,1965,15
149,chr1,1966,15
149,chr1,1967,15
149,chr1,1968,15
149,chr1,1969,15
149,chr1,1970,15
149,chr1,1971,15
149,chr1,1972,15
149,chr1,1973,15
149,chr1,1974,15
149,chr1,1975,15
149,chr1,1976,15
149,chr1,1977,16
149,chr1,1978,16
149,chr1,1979,14
149,chr1,1980,14
149,chr1,1981,14
149,chr1,1982,14
149,chr1,1983,12
149,chr1,1984,12
149,chr1,1985,12
149,chr1,1986,12
149,chr1,1987,12
149,chr1,1988,12
149,chr1,1989,12
149,chr1,1990,12
149,chr1,1991,12
149,chr1,1992,12
149,chr1,1993,12
149,chr1,1994,12
149,chr1,1995,11
149,chr1,1996,11
149,chr1,1997,11
149,chr1,1998,11
149,chr1,1999,11
149,chr1,2000,11
149,chr1,2001,11
149,chr1,2002,11
149,chr1,2003,11
149,chr1,2004,11
149,chr1,2005,11
149,chr1,2006,6
149,chr1,2007,6
149,chr1,2008,6
149,chr1,2009,8
149,chr1,2010,8
149,chr1,2011,8
149,chr1,2012,8
149,chr1,2013,8
149,chr1,2014,8
149,chr1,2015,6
149,chr1,2016,6
149,chr1,2017,7
149,chr1,2018,7
149,chr1,2019,7
149,chr1,2020,7
149,chr1,2021,7
149,chr1,2022,7
149,chr1,2023,6
149,chr1,2024,6
149,chr1,2025,6
149,chr1,2026,6
149,chr1,2027,6
149,chr1,2028,6
149,chr1,2029,6
149,chr1,2030,6
149,chr1,2031,6
149,chr1,2032,6
149,chr1,2033,6
149,chr1,2034,6
149,chr1,2035,6
149,chr1,2036,6
149,chr1,2037,6
149,chr1,2038,6
149,chr1,2039,6
149,chr1,2040,6
149,chr1,2041,6
149,chr1,2042,6
149,chr1,2043,6
149,chr1,2044,6
149,chr1,2045,6
149,chr1,2046,6
149,chr1,2047,6
149,chr1,2048,7
149,chr1,2049,7
149,chr1,2050,7
149,chr1,2051,7
149,chr1,2052,7
149,chr1,2053,7
149,chr1,2054,7
149,chr1,2055,8
149,chr1,2056,8
149,chr1,2057,8
149,chr1,2058,8
149,chr1,2059,8
149,chr1,2060,8
149,chr1,2061,8
149,chr1,2062,8
149,chr1,2063,8
149,chr1,2064,8
149,chr1,2065,8
149,chr1,2066,8
149,chr1,2067,8
149,chr1,2068,8
149,chr1,2069,8
149,chr1,2070,8
149,chr1,2071,8
149,chr1,2072,8
149,chr1,2073,8
149,chr1,2074,8
149,chr1,2075,8
149,chr1,2076,8
149,chr1,2077,8
149,chr1,2078,8
149,chr1,2079,8
149,chr1,2080,8
149,chr1,2081,8
149,chr1,2082,8
149,chr1,2083,9
149,chr1,2084,9
149,chr1,2085,9
149,chr1,2086,9
149,chr1,2087,9
149,chr1,2088,10
149,chr1,2089,12
149,chr1,2090,12
149,chr1,2091,12
149,chr1,2092,12
149,chr1,2093,12
149,chr1,2094,12
149,chr1,2095,12
149,chr1,2096,12
149,chr1,2097,12
149,chr1,2098,13
149,chr1,2099,13
149,chr1,2100,13
149,chr1,2101,15
149,chr1,2102,15
149,chr1,2103,31
149,chr1,2104,45
149,chr1,2105,96
149,chr1,2106,222
149,chr1,2107,857
149,chr1,2108,1054
149,chr1,2109,1201
149,chr1,2110,1382
149,chr1,2111,1668
149,chr1,2112,8000
149,chr1,2113,8001
149,chr1,2114,8002
149,chr1,2115,7979
149,chr1,2116,7984
149,chr1,2117,7951
149,chr1,2118,7874
149,chr1,2119,7686
149,chr1,2120,7990
149,chr1,2121,7989
149,chr1,2122,7360
149,chr1,2123,7025
149,chr1,2124,6679
149,chr1,2125,7960
149,chr1,2126,7988
149,chr1,2127,7974
149,chr1,2128,7948
149,chr1,2129,7932
149,chr1,2130,7931
149,chr1,2131,8002
149,chr1,2132,7978
149,chr1,2133,7907
149,chr1,2134,7888
149,chr1,2135,7982
149,chr1,2136,7987
149,chr1,2137,7985
149,chr1,2138,7951
149,chr1,2139,7683
149,chr1,2140,7938
149,chr1,2141,7990
149,chr1,2142,7940
149,chr1,2143,7840
149,chr1,2144,6526
149,chr1,2145,6403
149,chr1,2146,6349
149,chr1,2147,6294
149,chr1,2148,6169
149,chr1,2149,5171
149,chr1,2150,5093
149,chr1,2151,5069
149,chr1,2152,5032
149,chr1,2153,4978
149,chr1,2154,4164
149,chr1,2155,3991
149,chr1,2156,3901
149,chr1,2157,3720
149,chr1,2158,3528
149,chr1,2159,397
149,chr1,2160,227
149,chr1,2161,195
149,chr1,2162,148
149,chr1,2163,144
149,chr1,2164,130
149,chr1,2165,34
149,chr1,2166,34
149,chr1,2167,34
149,chr1,2168,27
149,chr1,2169,16
149,chr1,2170,16
149,chr1,2171,15
149,chr1,2172,15
149,chr1,2173,15
149,chr1,2174,15
149,chr1,2175,15
149,chr1,2176,15
149,chr1,2177,15
149,chr1,2178,15
149,chr1,2179,15
149,chr1,2180,15
149,chr1,2181,15
149,chr1,2182,15
149,chr1,2183,15
149,chr1,2184,15
149,chr1,2185,15
149,chr1,2186,15
149,chr1,2187,15
149,chr1,2188,15
149,chr1,2189,15
149,chr1,2190,18
149,chr1,2191,18
149,chr1,2192,18
149,chr1,2193,18
149,chr1,2194,18
149,chr1,2195,18
149,chr1,2196,18
149,chr1,2197,18
149,chr1,2198,19
149,chr1,2199,19
149,chr1,2200,19
149,chr1,2201,19
149,chr1,2202,19
149,chr1,2203,19
149,chr1,2204,19
149,chr1,2205,19
149,chr1,2206,18
149,chr1,2207,18
149,chr1,2208,18
149,chr1,2209,18
149,chr1,2210,24
149,chr1,2211,24
149,chr1,2212,24
149,chr1,2213,24
149,chr1,2214,24
149,chr1,2215,24
149,chr1,2216,24
149,chr1,2217,24
149,chr1,2218,24
149,chr1,2219,25
149,chr1,2220,25
149,chr1,2221,25
149,chr1,2222,25
149,chr1,2223,25
149,chr1,2224,25
149,chr1,2225,41
149,chr1,2226,45
149,chr1,2227,48
149,chr1,2228,64
149,chr1,2229,245
149,chr1,2230,287
149,chr1,2231,340
149,chr1,2232,490
149,chr1,2233,519
149,chr1,2234,618
149,chr1,2235,657
149,chr1,2236,667
149,chr1,2237,738
149,chr1,2238,834
149,chr1,2239,1082
149,chr1,2240,1185
149,chr1,2241,1298
149,chr1,2242,1805
149,chr1,2243,3212
149,chr1,2244,4466
149,chr1,2245,5507
149,chr1,2246,6208
149,chr1,2247,7290
149,chr1,2248,7591
149,chr1,2249,7677
149,chr1,2250,7862
149,chr1,2251,8000
149,chr1,2252,7999
149,chr1,2253,8002
149,chr1,2254,8001
149,chr1,2255,7996
149,chr1,2256,7993
149,chr1,2257,7949
149,chr1,2258,7944
149,chr1,2259,7924
149,chr1,2260,7914
149,chr1,2261,7892
149,chr1,2262,7796
149,chr1,2263,7656
149,chr1,2264,7607
149,chr1,2265,7483
149,chr1,2266,7215
149,chr1,2267,6282
149,chr1,2268,5785
149,chr1,2269,5283
149,chr1,2270,3137
149,chr1,2271,2626
149,chr1,2272,1602
149,chr1,2273,1475
149,chr1,2274,1462
149,chr1,2275,1394
149,chr1,2276,1322
149,chr1,2277,1158
149,chr1,2278,1039
149,chr1,2279,708
149,chr1,2280,372
149,chr1,2281,321
149,chr1,2282,262
149,chr1,2283,194
149,chr1,2284,158
149,chr1,2285,65
149,chr1,2286,55
149,chr1,2287,23
149,chr1,2288,23
149,chr1,2289,23
149,chr1,2290,23
149,chr1,2291,23
149,chr1,2292,25
149,chr1,2293,25
149,chr1,2294,25
149,chr1,2295,25
149,chr1,2296,25
149,chr1,2297,25
149,chr1,2298,25
149,chr1,2299,25
149,chr1,2300,23
149,chr1,2301,23
149,chr1,2302,23
149,chr1,2303,23
149,chr1,2304,23
149,chr1,2305,23
149,chr1,2306,18
149,chr1,2307,17
149,chr1,2308,17
149,chr1,2309,17
149,chr1,2310,17
149,chr1,2311,17
149,chr1,2312,17
149,chr1,2313,17
149,chr1,2314,17
149,chr1,2315,16
149,chr1,2316,16
149,chr1,2317,16
149,chr1,2318,16
149,chr1,2319,16
149,chr1,2320,16
149,chr1,2321,16
149,chr1,2322,16
149,chr1,2323,16
149,chr1,2324,16
149,chr1,2325,16
149,chr1,2326,16
149,chr1,2327,17
149,chr1,2328,17
149,chr1,2329,17
149,chr1,2330,17
149,chr1,2331,18
149,chr1,2332,18
149,chr1,2333,18
149,chr1,2334,18
149,chr1,2335,18
149,chr1,2336,18
149,chr1,2337,18
149,chr1,2338,18
149,chr1,2339,19
149,chr1,2340,25
149,chr1,2341,59
149,chr1,2342,61
149,chr1,2343,63
149,chr1,2344,65
149,chr1,2345,65
149,chr1,2346,65
149,chr1,2347,68
149,chr1,2348,77
149,chr1,2349,76
149,chr1,2350,75
149,chr1,2351,137
149,chr1,2352,142
149,chr1,2353,143
149,chr1,2354,145
149,chr1,2355,159
149,chr1,2356,204
149,chr1,2357,207
149,chr1,2358,207
149,chr1,2359,207
149,chr1,2360,209
149,chr1,2361,207
149,chr1,2362,207
149,chr1,2363,207
149,chr1,2364,201
149,chr1,2365,201
149,chr1,2366,199
149,chr1,2367,197
149,chr1,2368,195
149,chr1,2369,195
149,chr1,2370,194
149,chr1,2371,198
149,chr1,2372,197
149,chr1,2373,197
149,chr1,2374,198
149,chr1,2375,197
149,chr1,2376,141
149,chr1,2377,137
149,chr1,2378,136
149,chr1,2379,111
149,chr1,2380,64
149,chr1,2381,32
149,chr1,2382,42
149,chr1,2383,41
149,chr1,2384,41
149,chr1,2385,41
149,chr1,2386,43
149,chr1,2387,75
149,chr1,2388,123
149,chr1,2389,129
149,chr1,2390,129
149,chr1,2391,131
149,chr1,2392,131
149,chr1,2393,140
149,chr1,2394,174
149,chr1,2395,176
149,chr1,2396,175
149,chr1,2397,198
149,chr1,2398,288
149,chr1,2399,350
149,chr1,2400,361
149,chr1,2401,362
149,chr1,2402,362
149,chr1,2403,421
149,chr1,2404,452
149,chr1,2405,492
149,chr1,2406,491
149,chr1,2407,499
149,chr1,2408,559
149,chr1,2409,547
149,chr1,2410,407
149,chr1,2411,561
149,chr1,2412,590
149,chr1,2413,489
149,chr1,2414,3079
149,chr1,2415,3326
149,chr1,2416,3677
149,chr1,2417,3723
149,chr1,2418,3745
149,chr1,2419,3800
149,chr1,2420,3829
149,chr1,2421,3872
149,chr1,2422,3869
149,chr1,2423,3871
149,chr1,2424,3899
149,chr1,2425,3906
149,chr1,2426,3900
149,chr1,2427,3900
149,chr1,2428,3881
149,chr1,2429,3865
149,chr1,2430,3846
149,chr1,2431,3842
149,chr1,2432,3839
149,chr1,2433,3649
149,chr1,2434,3617
149,chr1,2435,3611
149,chr1,2436,3603
149,chr1,2437,3595
149,chr1,2438,3427
149,chr1,2439,2683
149,chr1,2440,2487
149,chr1,2441,1840
149,chr1,2442,886
149,chr1,2443,480
149,chr1,2444,452
149,chr1,2445,404
149,chr1,2446,363
149,chr1,2447,359
149,chr1,2448,298
149,chr1,2449,52
149,chr1,2450,32
149,chr1,2451,29
149,chr1,2452,12
149,chr1,2453,12
149,chr1,2454,12
149,chr1,2455,12
149,chr1,2456,12
149,chr1,2457,12
149,chr1,2458,12
149,chr1,2459,12
149,chr1,2460,12
149,chr1,2461,12
149,chr1,2462,12
149,chr1,2463,12
149,chr1,2464,12
149,chr1,2465,12
149,chr1,2466,12
149,chr1,2467,12
149,chr1,2468,12
149,chr1,2469,12
149,chr1,2470,12
149,chr1,2471,12
149,chr1,2472,12
149,chr1,2473,12
149,chr1,2474,12
149,chr1,2475,12
149,chr1,2476,12
149,chr1,2477,12
149,chr1,2478,11
149,chr1,2479,11
149,chr1,2480,11
149,chr1,2481,11
149,chr1,2482,10
149,chr1,2483,10
149,chr1,2484,10
149,chr1,2485,10
149,chr1,2486,10
149,chr1,2487,10
149,chr1,2488,10
149,chr1,2489,10
149,chr1,2490,10
149,chr1,2491,10
149,chr1,2492,10
149,chr1,2493,12
149,chr1,2494,12
149,chr1,2495,13
149,chr1,2496,14
149,chr1,2497,14
149,chr1,2498,7
149,chr1,2499,7
149,chr1,2500,7
149,chr1,2501,7
149,chr1,2502,7
149,chr1,2503,7
149,chr1,2504,7
149,chr1,2505,7
149,chr1,2506,7
149,chr1,2507,7
149,chr1,2508,7
149,chr1,2509,7
149,chr1,2510,7
149,chr1,2511,7
149,chr1,2512,7
149,chr1,2513,7
149,chr1,2514,7
149,chr1,2515,7
149,chr1,2516,7
149,chr1,2517,7
149,chr1,2518,7
149,chr1,2519,7
149,chr1,2520,7
149,chr1,2521,8
149,chr1,2522,8
149,chr1,2523,8
149,chr1,2524,8
149,chr1,2525,7
149,chr1,2526,7
149,chr1,2527,7
149,chr1,2528,7
149,chr1,2529,7
149,chr1,2530,7
149,chr1,2531,7
149,chr1,2532,7
149,chr1,2533,7
149,chr1,2534,7
149,chr1,2535,7
149,chr1,2536,9
149,chr1,2537,9
149,chr1,2538,12
149,chr1,2539,13
149,chr1,2540,13
149,chr1,2541,13
149,chr1,2542,13
149,chr1,2543,13
149,chr1,2544,13
149,chr1,2545,13
149,chr1,2546,13
149,chr1,2547,13
149,chr1,2548,13
149,chr1,2549,13
149,chr1,2550,13
149,chr1,2551,13
149,chr1,2552,15
149,chr1,2553,15
149,chr1,2554,15
149,chr1,2555,15
149,chr1,2556,15
149,chr1,2557,15
149,chr1,2558,15
149,chr1,2559,15
149,chr1,2560,15
149,chr1,2561,15
149,chr1,2562,15
149,chr1,2563,15
149,chr1,2564,15
149,chr1,2565,15
149,chr1,2566,15
149,chr1,2567,15
149,chr1,2568,14
149,chr1,2569,14
149,chr1,2570,14
149,chr1,2571,14
149,chr1,2572,16
149,chr1,2573,16
149,chr1,2574,16
149,chr1,2575,18
149,chr1,2576,18
149,chr1,2577,16
149,chr1,2578,16
149,chr1,2579,16
149,chr1,2580,16
149,chr1,2581,16
149,chr1,2582,16
149,chr1,2583,16
149,chr1,2584,16
149,chr1,2585,16
149,chr1,2586,16
149,chr1,2587,16
149,chr1,2588,16
149,chr1,2589,16
149,chr1,2590,16
149,chr1,2591,13
149,chr1,2592,13
149,chr1,2593,13
149,chr1,2594,13
149,chr1,2595,13
149,chr1,2596,12
149,chr1,2597,12
149,chr1,2598,10
149,chr1,2599,10
149,chr1,2600,10
149,chr1,2601,10
149,chr1,2602,10
149,chr1,2603,10
149,chr1,2604,10
149,chr1,2605,10
149,chr1,2606,10
149,chr1,2607,10
149,chr1,2608,10
149,chr1,2609,10
149,chr1,2610,10
149,chr1,2611,10
149,chr1,2612,10
149,chr1,2613,10
149,chr1,2614,10
